Company Name,Job Title,Job Description,Job Location,Job Posting URL,Normalized Salary
Costco,Chief Merchandising Officer,"We are looking for a Chief Merchandising Officer with 7+ years of experience. The candidate should possess MBA and demonstrate strong skills in Customer Service, POS Systems, Inventory Restocking, Sales Communication, Scheduling, Sales Reporting, Vendor Coordination, Customer Satisfaction, Merchandising Strategy, Trend Analysis, Category Management, Inventory Planning. This role involves working on innovative projects in Retail domain.","Mesa, AZ",https://www.linkedin.com/jobs/view/989102/?trk=jobs_biz_prem_srch,86000
Walmart,Retail Store Manager,"We are looking for a Retail Store Manager with 3-7 years of experience. The candidate should possess Diploma in Retail Management and demonstrate strong skills in Customer Service, POS Systems, Inventory Restocking, Sales Communication, Scheduling, Sales Reporting, Vendor Coordination, Customer Satisfaction. This role involves working on innovative projects in Retail domain.","Albuquerque, NM",https://www.linkedin.com/jobs/view/935267/?trk=jobs_biz_prem_srch,71000
Salesforce,Associate Product Manager,"We are looking for a Associate Product Manager with 0-3 years of experience. The candidate should possess BBA and demonstrate strong skills in Agile, Product Roadmap, User Stories, Backlog Grooming. This role involves working on innovative projects in Technology domain.","San Francisco, CA",https://www.linkedin.com/jobs/view/966334/?trk=jobs_biz_prem_srch,100000
Salesforce,Product Manager,"We are looking for a Product Manager with 3-10 years of experience. The candidate should possess MBA and demonstrate strong skills in Agile, Product Roadmap, User Stories, Backlog Grooming, Strategy, Market Research, Go-to-Market, Cross-functional Leadership. This role involves working on innovative projects in Technology domain.","Tampa, FL",https://www.linkedin.com/jobs/view/945916/?trk=jobs_biz_prem_srch,129000
Skadden,Legal Assistant,"We are looking for a Legal Assistant with 0-3 years of experience. The candidate should possess Diploma in Legal Studies and demonstrate strong skills in Case Filing, Document Review, Legal Correspondence. This role involves working on innovative projects in Legal domain.","Minneapolis, MN",https://www.linkedin.com/jobs/view/949148/?trk=jobs_biz_prem_srch,45000
Walmart,Retail Sales Associate,"We are looking for a Retail Sales Associate with 0-3 years of experience. The candidate should possess Diploma in Retail Management and demonstrate strong skills in Customer Service, POS Systems, Inventory Restocking, Sales Communication. This role involves working on innovative projects in Retail domain.","Virginia Beach, VA",https://www.linkedin.com/jobs/view/909729/?trk=jobs_biz_prem_srch,36000
Figma,Senior UI/UX Designer,"We are looking for a Senior UI/UX Designer with 4-9 years of experience. The candidate should possess Masters in Design and demonstrate strong skills in Figma, Sketch, Typography, Wireframing, Brand Guidelines, Information Architecture, Design Thinking, Accessibility, Usability Testing. This role involves working on innovative projects in Design domain.","Tucson, AZ",https://www.linkedin.com/jobs/view/980467/?trk=jobs_biz_prem_srch,107000
Goldman Sachs,Senior Financial Analyst,"We are looking for a Senior Financial Analyst with 6-10 years of experience. The candidate should possess MBA and demonstrate strong skills in Accounts Payable, Bookkeeping, Excel, Financial Modeling, Forecasting, Dashboards, Valuation, Risk Analysis, Business Intelligence. This role involves working on innovative projects in Finance domain.","Tampa, FL",https://www.linkedin.com/jobs/view/967869/?trk=jobs_biz_prem_srch,135000
Chegg,Curriculum Developer,"We are looking for a Curriculum Developer with 3-6 years of experience. The candidate should possess Masters in Education and demonstrate strong skills in Student Guidance, Assessment Writing, Career Advice, Enrollment, eLearning, Learning Objectives, LMS Tools, Syllabus Design, Education Standards. This role involves working on innovative projects in Education domain.","Nashville, TN",https://www.linkedin.com/jobs/view/939536/?trk=jobs_biz_prem_srch,62000
Microsoft,Machine Learning Architect,"We are looking for a Machine Learning Architect with 6-12 years of experience. The candidate should possess Masters in AI and demonstrate strong skills in Python, Pandas, Exploratory Data Analysis, Regression, Classification, Scikit-learn, PyTorch, Big Data, Model DeploymentNeural Networks, NLP, TensorFlow, ML Pipelines, AWS, GCP, AI Strategy. This role involves working on innovative projects in Technology domain.","Oakland, CA",https://www.linkedin.com/jobs/view/920213/?trk=jobs_biz_prem_srch,217000
Bechtel,Senior Civil Engineer,"We are looking for a Senior Civil Engineer with 7-12 years of experience. The candidate should possess Masters in Civil Engineering and demonstrate strong skills in AutoCAD, Site Inspection, Surveying, Concrete Design, Structural Analysis, Cost Estimation, Project Planning, Team Coordination, Materials Testing. This role involves working on innovative projects in Construction domain.","Louisville, KY",https://www.linkedin.com/jobs/view/991870/?trk=jobs_biz_prem_srch,103000
ADP,HR Coordinator,"We are looking for a HR Coordinator with 0-2 years of experience. The candidate should possess BBA and demonstrate strong skills in Onboarding, Recruitment, HRIS, Employee Files. This role involves working on innovative projects in HR domain.","Raleigh, NC",https://www.linkedin.com/jobs/view/930205/?trk=jobs_biz_prem_srch,47000
Roche,Clinical Research Associate,"We are looking for a Clinical Research Associate with 0-5 years of experience. The candidate should possess Doctor of Pharmacy and demonstrate strong skills in Medical Product Knowledge, CRM, Territory Management, Clinical Trials. This role involves working on innovative projects in Pharmaceutical domain.","New York, NY",https://www.linkedin.com/jobs/view/955048/?trk=jobs_biz_prem_srch,86000
Workday,HR Generalist,"We are looking for a HR Generalist with 2-5 years of experience. The candidate should possess BBA and demonstrate strong skills in Onboarding, Recruitment, HRIS, Employee Files, Benefits, Payroll, Employee Relations. This role involves working on innovative projects in HR domain.","Nashville, TN",https://www.linkedin.com/jobs/view/973857/?trk=jobs_biz_prem_srch,72000
Workday,HR Coordinator,"We are looking for a HR Coordinator with 0-2 years of experience. The candidate should possess BBA and demonstrate strong skills in Onboarding, Recruitment, HRIS, Employee Files. This role involves working on innovative projects in HR domain.","Atlanta, GA",https://www.linkedin.com/jobs/view/912089/?trk=jobs_biz_prem_srch,54000
Pfizer,Chief Medical Officer,"We are looking for a Chief Medical Officer with 8+ years of experience. The candidate should possess Masters in Health Administration and demonstrate strong skills in Medical Terminology, Electronic Health Records (EHR), HIPAA Compliance, Data Entry, ICD Coding, Clinical Workflow Optimization, Staff Coordination, Healthcare Compliance, EHR Oversight, Process Improvement, Medical Leadership, Strategic Planning, Policy Oversight, Clinical Governance, Cross-Department Collaboration. This role involves working on innovative projects in Healthcare domain.","Dallas, TX",https://www.linkedin.com/jobs/view/920890/?trk=jobs_biz_prem_srch,113000
NVIDIA,Product Manager,"We are looking for a Product Manager with 3-10 years of experience. The candidate should possess MBA and demonstrate strong skills in Agile, Product Roadmap, User Stories, Backlog Grooming, Strategy, Market Research, Go-to-Market, Cross-functional Leadership. This role involves working on innovative projects in Technology domain.","Seattle, WA",https://www.linkedin.com/jobs/view/958571/?trk=jobs_biz_prem_srch,140000
Canva,UI/UX Designer,"We are looking for a UI/UX Designer with 0-4 years of experience. The candidate should possess Bachelors in Design and demonstrate strong skills in Figma, Sketch, Typography, Wireframing, Brand Guidelines. This role involves working on innovative projects in Design domain.","San Francisco, CA",https://www.linkedin.com/jobs/view/929591/?trk=jobs_biz_prem_srch,76000
Canva,Senior UI/UX Designer,"We are looking for a Senior UI/UX Designer with 4-9 years of experience. The candidate should possess Masters in Design and demonstrate strong skills in Figma, Sketch, Typography, Wireframing, Brand Guidelines, Information Architecture, Design Thinking, Accessibility, Usability Testing. This role involves working on innovative projects in Design domain.","San Diego, CA",https://www.linkedin.com/jobs/view/900999/?trk=jobs_biz_prem_srch,110000
edX,Academic Counselor,"We are looking for a Academic Counselor with 0-3 years of experience. The candidate should possess Bachelors in Education and demonstrate strong skills in Student Guidance, Assessment Writing, Career Advice, Enrollment. This role involves working on innovative projects in Education domain.","Portland, OR",https://www.linkedin.com/jobs/view/955867/?trk=jobs_biz_prem_srch,45000
Skadden,Legal Assistant,"We are looking for a Legal Assistant with 0-3 years of experience. The candidate should possess Diploma in Legal Studies and demonstrate strong skills in Case Filing, Document Review, Legal Correspondence. This role involves working on innovative projects in Legal domain.","Fort Worth, TX",https://www.linkedin.com/jobs/view/927567/?trk=jobs_biz_prem_srch,54000
BambooHR,HR Manager,"We are looking for a HR Manager with 5-9 years of experience. The candidate should possess MBA and demonstrate strong skills in Onboarding, Recruitment, HRIS, Employee Files, Benefits, Payroll, Employee Relations, Compliance, Policy Development, Team Leadership. This role involves working on innovative projects in HR domain.","Omaha, NE",https://www.linkedin.com/jobs/view/968699/?trk=jobs_biz_prem_srch,91000
Workday,HR Generalist,"We are looking for a HR Generalist with 2-5 years of experience. The candidate should possess BBA and demonstrate strong skills in Onboarding, Recruitment, HRIS, Employee Files, Benefits, Payroll, Employee Relations. This role involves working on innovative projects in HR domain.","Denver, CO",https://www.linkedin.com/jobs/view/923229/?trk=jobs_biz_prem_srch,76000
Google,DevOps Architect,"We are looking for a DevOps Architect with 8+ years of experience. The candidate should possess Masters in Computer Science and demonstrate strong skills in Linux, Docker, AWS, CI/CD, Terraform, Monitoring, Ansible, GCP, Kubernetes, Cloud Architecture, Security, Infrastructure as Code, Multi-Cloud. This role involves working on innovative projects in Technology domain.","Miami, FL",https://www.linkedin.com/jobs/view/974615/?trk=jobs_biz_prem_srch,204000
